公告日期,sample_id,实际购买公司名称,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
2019-01-30,11291,杭州老板电器股份有限公司,2018-02-07,2018-02-07,2019-02-01,359天,20000.0,兴业银行股份有限公司杭州余杭支行,兴业银行企业金融结构性存款产品,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-07-20,2018-07-20,2019-04-10,264天,20000.0,农业银行股份有限公司杭州余杭支行,农业银行“汇利丰”2018号第5099期对公定制人民币结构性存款产品HF185099,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-08-08,2018-08-08,2019-02-13,189天,10000.0,上海浦东发展银行股份有限公司杭州余杭支行,浦发银行利多多公司18JG1413期人民币对公结构性存款,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-08-08,2018-08-08,2019-02-01,177天,10000.0,农业银行股份有限公司杭州余杭支行,农业银行“汇利丰”2018年第5189期对公定制人民币结构性存款产品HF185189,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-08-14,2018-08-14,2019-02-14,184天,10000.0,江苏银行股份有限公司杭州余杭支行,江苏银行对公客户人民币结构性存款苏银杭结构【2018】126号,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-08-23,2018-08-23,2019-08-22,364天,20000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21801Y059SA,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-09-28,2018-09-28,2019-04-11,195天,10000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21806M117SA,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-02-07,2018-02-07,2019-02-01,359天,20000.0,兴业银行股份有限公司杭州余杭支行,兴业银行企业金融结构性存款产品,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-12-18,2018-12-18,2019-12-17,364天,30000.0,上海银行杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21801Y103SA,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2018-12-29,2018-12-29,2019-03-29,90天,30000.0,浦发银行杭州余杭支行,浦发银行利多多公司18JG2844期人民币对公结构性存款,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2019-01-30,2019-01-30,2019-08-02,184天,10000.0,农业银行余杭临平支行,农业银行“汇利丰”2019年第4356期对公定制人民币结构性存款,结构性存款,自有资金,公司本身,否
2019-01-30,11291,杭州老板电器股份有限公司,2019-01-29,2019-01-29,2019-07-29,181天,10000.0,南京银行杭州余杭支行,南京银行结构性存款,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2017-06-08,2017-06-09,2018-01-09,214天,10000.0,,平安银行对公结构性存款（挂钩利率）2017年0436期人民币产品,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2017-07-11,2017-07-11,2018-01-23,196天,20000.0,,邮储银行邮银财智•盛盈2017年第134期（浙江吉林）人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2017-06-15,2017-06-15,2018-06-04,354天,10000.0,,中国邮政储蓄银行邮银财智•盛盈2017年第73期（保本）人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-01-29,2018-01-29,2018-07-31,183天,10000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-02-08,2018-02-08,2018-08-09,182天,20000.0,,上海银行“稳进”2号结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2017-09-04,2017-09-04,2018-08-31,361天,17000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-06-21,2018-06-21,2018-12-18,180天,10000.0,工商银行股份有限公司杭州临北支行,工银理财浙江共赢3号法人人民币理财产品2018年第35期18ZJ035A,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-06-27,2018-06-27,2018-12-27,183天,10000.0,兴业银行股份有限公司杭州余杭支行,兴业银行企业金融结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-07-18,2018-07-18,2019-01-18,184天,20000.0,南京银行股份有限公司杭州余杭支行,南京银行结构性存款,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-08-14,2018-08-14,2019-02-14,184天,10000.0,江苏银行股份有限公司杭州余杭支行,江苏银行对公客户人民币结构性存款苏银杭结构【2018】126号,结构性存款,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-08-31,2018-08-31,,,13000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收·丰叶A”2018年第150期HZYHFSFY2018A150,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-10-12,2018-10-12,2019-10-11,364天,10000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收·丰叶A”2018年第171期HZYHFSFY2018A171,银行理财产品,自有资金,公司本身,否
2018-10-17,11294,杭州老板电器股份有限公司,2018-10-15,2018-10-15,2019-10-14,364天,20000.0,南京银行杭州余杭支行,南京银行结构性存款,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2017-06-08,2017-06-09,2018-01-09,214天,10000.0,,平安银行对公结构性存款（挂钩利率）2017年0436期人民币产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2017-07-11,2017-07-11,2018-01-23,196天,20000.0,,邮储银行邮银财智•盛盈2017年第134期（浙江吉林）人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2017-08-07,2017-08-07,2018-02-06,183天,20000.0,,上海银行“稳进”2号第SD21706M056A期结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-01-29,2018-01-29,2018-07-31,183天,10000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-02-08,2018-02-08,2018-08-09,182天,20000.0,,上海银行“稳进”2号结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2017-08-07,2017-08-07,,,13000.0,,农商银行“丰收•本嘉利”2017年第九期人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2017-09-04,2017-09-04,2018-08-31,361天,17000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-06-29,2018-06-29,2018-10-08,101天,20000.0,,平安银行对公结构性存款2018年1878期人民币产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-01-09,2018-01-09,,,10000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收•本嘉利”2018年第二期人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-02-07,2018-02-07,2019-02-01,359天,20000.0,兴业银行股份有限公司杭州余杭支行,兴业银行企业金融结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-05-31,2018-05-31,2018-12-04,187天,10000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号第SD21806M058A期结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-06-28,2018-06-28,2019-01-03,189天,10000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21806M067SA,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-06-27,2018-06-27,2018-12-27,183天,10000.0,兴业银行股份有限公司杭州余杭支行,兴业银行企业金融结构性存款产品,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-07-18,2018-07-18,2019-01-18,184天,20000.0,南京银行股份有限公司杭州余杭支行,南京银行结构性存款,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-08-14,2018-08-14,2019-02-14,184天,10000.0,江苏银行股份有限公司杭州余杭支行,江苏银行对公客户人民币结构性存款苏银杭结构【2018】126号,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-08-23,2018-08-23,2019-08-22,364天,20000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21801Y059SA,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-08-31,2018-08-31,,,13000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收·丰叶A”2018年第150期HZYHFSFY2018A150,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-09-28,2018-09-28,2019-04-11,195天,10000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号结构性存款产品SD21806M117SA,结构性存款,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-10-12,2018-10-12,2019-10-11,364天,10000.0,农商银行运河支行,农商银行“丰收·丰叶A”2018年第171期HZYHFSFY2018A171,银行理财产品,自有资金,公司本身,否
2018-10-15,11295,杭州老板电器股份有限公司,2018-10-12,2018-10-12,2019-04-12,182天,10000.0,兴业银行杭州余杭支行,兴业银行企业金融结构性存款产品HZYH20180001012,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-06-15,2017-06-15,2017-09-18,95天,10000.0,,中信理财之共赢利率结构17478期人民币结构性理财产品-C17AU0178,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-06-08,2017-06-09,2018-01-09,214天,10000.0,,平安银行对公结构性存款（挂钩利率）2017年0436期人民币产品,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-07-10,2017-07-10,2018-02-06,211天,20000.0,,兴业银行“金雪球”2017年第21期保本浮动收益封闭式人民币理财产品G款,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-09-22,2017-09-22,2018-04-02,192天,10000.0,,中信理财之共赢利率结构17995期人民币结构性理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-01-29,2018-01-29,2018-07-31,183天,10000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-02-08,2018-02-08,2018-08-09,182天,20000.0,,上海银行“稳进”2号结构性存款产品,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-08-07,2017-08-07,,,13000.0,,农商银行“丰收•本嘉利”2017年第九期人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2017-09-04,2017-09-04,2018-08-31,361天,17000.0,,农业银行“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-01-09,2018-01-09,,,10000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收•本嘉利”2018年第二期人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-03-21,2018-03-21,2018-09-18,181天,10000.0,交通银行股份有限公司杭州余杭支行,交通银行蕴通财富•日增利180天理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-05-31,2018-05-31,2018-12-04,187天,10000.0,上海银行股份有限公司杭州余杭支行,上海银行“稳进”2号第SD21806M058A期结构性存款产品,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-06-29,2018-06-29,2018-10-08,101天,20000.0,平安银行股份有限公司杭州余杭支行,平安银行对公结构性存款2018年1878期人民币产品,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-07-20,2018-07-20,2019-04-10,264天,20000.0,农业银行股份有限公司杭州余杭支行,农业银行“汇利丰”2018号第5099期对公定制人民币结构性存款产品HF185099,结构性存款,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-01-09,2018-01-09,,,10000.0,浙江杭州余杭农村商业银行运河支行,农商银行“丰收•本嘉利”2018年第二期人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-09-05,11297,杭州老板电器股份有限公司,2018-08-31,2018-08-31,,,13000.0,农商银行运河支行,农商银行“丰收·丰叶A”2018年第150期HZYHFSFY2018A150,银行理财产品,自有资金,公司本身,否
2018-08-25,11298,杭州老板电器股份有限公司,2017-07-11,2017-07-11,2018-01-23,196天,20000.0,,邮储银行邮银财智•盛盈2017年第134期（浙江吉林）人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-08-25,11298,杭州老板电器股份有限公司,2017-08-07,2017-08-07,2018-02-06,183天,20000.0,,上海银行“稳进”2号第SD21706M056A期结构性存款产品,结构性存款,自有资金,公司本身,否
